libname,memname,memtype,name,type,length,npos,varnum,label,format,informat,idxusage,sortedby,xtype,notnull,precision,scale,transcode
NSFG,FEMRESPDATA_2017_2019,DATA,DAUGHT918,num,3,983,17,Number of daughters in HH 9-18 yrs with RELAR = 3 or 5,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,SON918,num,3,986,18,Number of sons in HH 9-18 yrs with RELAR = 3 or 5,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,NONBIOKIDS,num,3,989,19,Number of children in HH < 19 yrs with RELAR = codes 4 to 10,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,MARSTAT,num,3,992,20,AD-7b R's marital status,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,FMARSTAT,num,3,995,21,AD-7c R's formal marital status,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,FMARIT,num,3,998,22,Formal marital status at time of interview,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,EVRMARRY,num,3,1001,23,Whether R was ever married,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,HPLOCALE,num,3,1004,24,"AD-8 Where H/P currently lives, if not on HH roster",,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,MANREL,num,3,1007,25,Man in HH is R's husband or cohabiting partner,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,GOSCHOL,num,3,1010,26,AF-1 R currently enrolled in regular school,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,VACA,num,3,1013,27,AF-2 R on vacation from school,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,HIGRADE,num,3,1016,28,AF-3 R's current grade in school or highest grade/year attended,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,COMPGRD,num,3,1019,29,AF-4 R completed current grade or highest grade/year attended,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,DIPGED,num,3,1022,30,"AF-6 Which - high school diploma, GED, or both - does R have?",,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,EARNHS_Y,num,4,16,31,AF-7 Year high school diploma obtained,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,HISCHGRD,num,3,1025,32,"AF-8 R not in sch, no dipl-last grade of elem/jr/hi sch attended",,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,LSTGRADE,num,3,1028,33,Highest grade of elem/junior/high school R attended,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,MYSCHOL_Y,num,4,20,34,AF-9 Year R last attended elem/jr/hi sch-R not in sch/no dipl,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,HAVEDEG,num,3,1031,35,AF-10 R has college or university degree,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,DEGREES,num,3,1034,36,AF-11 R's highest college or university degree received,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,EARNBA_Y,num,4,24,37,AF-12 Year R received her Bachelor's degree,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,EXPSCHL,num,3,1037,38,AF-13 Expect to go back to school,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,EXPGRADE,num,3,1040,39,AF-14 Highest grade/degree expect to complete,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,WTHPARNW,num,3,1043,40,R is living with parents or parent figures - based on HH roster,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,ONOWN,num,3,1046,41,AG-0a Did R ever live away from parents/guardians before age 18,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,ONOWN18,num,3,1049,42,Whether R lived on own before age 18,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,INTACT,num,3,1052,43,AG-1 R always lived with both biological/adoptive parents,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,PARMARR,num,3,1055,44,AG-2 R's biological parents married at R's birth,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,INTACT18,num,3,1058,45,Whether R lived in intact family from birth to age 18,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,LVSIT14F,num,3,1061,46,AG-3 Female parent/parent-figure at age 14 - fam not intact thru 18,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,LVSIT14M,num,3,1064,47,AG-4 Male parent/parent-figure at age 14 - fam not intact thru 18,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,WOMRASDU,num,3,1067,48,AG-5 Woman who raised R during teens - fam not intact thru 18,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,MOMDEGRE,num,3,1070,49,AG-6 Highest level of education female parent (figure) completed,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,MOMWORKD,num,3,1073,50,AG-7 Female parent (figure) worked full/parttime when R was 5-15,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,MOMFSTCH,num,3,1076,51,AG-9 Age of female parent (figure) at her first birth,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,MOM18,num,3,1079,52,AG-10 Estimated age of female parent (figure) at her first birth,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,MANRASDU,num,3,1082,53,AG-11 Man who raised R during teens - fam not intact thru 18,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,FOSTEREV,num,3,1085,54,AG-13 R ever lived in a foster home,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,MNYFSTER,num,3,1088,55,AG-14 Number of foster homes R lived in,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,DURFSTER,num,3,1091,56,AG-15 Total time spent in foster care,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,AGEFSTER,num,3,1094,57,AG-16 Age last left foster care,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,MENARCHE,num,3,1097,58,BA-1 Age at first menstrual period,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,PREGNOWQ,num,3,1100,59,BA-2 Whether R is currently pregnant,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,MAYBPREG,num,3,1103,60,BA-3 Whether R is probably pregnant now,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,EVERPREG,num,3,1106,61,Whether R has ever been pregnant,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,CURRPREG,num,3,1109,62,Whether R is currently pregnant,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,MOSCURRP,num,3,1112,63,Number of Months Currently Pregnant,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,HASBABES,num,3,1115,64,Whether R has had any live births,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,CMLASTLB,num,4,28,65,Year of R's most recent live birth,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,CMLSTPRG,num,4,32,66,Year of R's most recent completed pregnancy,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,NPLACED,num,3,1118,67,# of R's bio children R placed for adoption (based on BPA),,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,NDIED,num,3,1121,68,# of R's bio children that died shortly after birth (BDS),,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,NADOPTV,num,3,1124,69,# of R's bio children living with adoptive families (based on BG-5 WHERENOW),,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,TOTPLACD,num,3,1127,70,# of R's bio children she (or someone) placed for adoption,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,OTHERKID,num,3,1130,71,BJ-1 Have any nonbiological children lived with R,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,NOTHRKID,num,3,1133,72,BJ-2 Number of nonbiological children who lived with R,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,RELOTHKD,num,3,1136,73,BJ-5 Relationship of nonbiological child to R - 1st child,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,ADPTOTKD,num,3,1139,74,BJ-6 R legally adopted nonbiological child - 1st child,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,TRYADOPT,num,3,1142,75,BJ-7a R trying to adopt nonbiological child - 1st child,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,TRYEITHR,num,3,1145,76,BJ-7b R trying to adopt/become guardian of nonbio child-1st child,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,NBAGECAME1,num,3,1148,77,Age when 1st nonbio child came to live with R (computed in post-processing),,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,OTHKDFOS,num,3,1151,78,BJ-10 Child was foster/related child placed w/R by Soc Svcs - 1st child,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,RELOTHKD2,num,3,1154,79,BJ-5 Relationship of nonbiological child to R - 2nd child,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,ADPTOTKD2,num,3,1157,80,BJ-6 R legally adopted nonbiological child - 2nd child,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,TRYADOPT2,num,3,1160,81,BJ-7a R trying to adopt nonbiological child - 2nd child,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,TRYEITHR2,num,3,1163,82,BJ-7b R trying to adopt/become guardian of nonbio child - 2nd child,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,NBAGECAME2,num,3,1166,83,Age when 2nd nonbio child came to live with R (computed in post-processing),,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,OTHKDFOS2,num,3,1169,84,BJ-10 Child was foster/related child placed w/R by Soc Svcs - 2nd child,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,RELOTHKD3,num,3,1172,85,BJ-5 Relationship of nonbiological child to R - 3rd child,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,ADPTOTKD3,num,3,1175,86,BJ-6 R legally adopted nonbiological child - 3rd child,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,TRYADOPT3,num,3,1178,87,BJ-7a R trying to adopt nonbiological child - 3rd child,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,TRYEITHR3,num,3,1181,88,BJ-7b R trying to adopt/become guardian of nonbio child - 3rd child,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,NBAGECAME3,num,3,1184,89,Age when 3rd nonbio child came to live with R (computed in post-processing),,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,OTHKDFOS3,num,3,1187,90,BJ-10 Child was foster/related child placed w/R by Soc Svcs - 3rd child,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,RELOTHKD4,num,3,1190,91,BJ-5 Relationship of nonbiological child to R - 4th child,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,ADPTOTKD4,num,3,1193,92,BJ-6 R legally adopted nonbiological child - 4th child,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,TRYADOPT4,num,3,1196,93,BJ-7a R trying to adopt nonbiological child - 4th child,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,TRYEITHR4,num,3,1199,94,BJ-7b R trying to adopt/become guardian of nonbio child - 4th child,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,NBAGECAME4,num,3,1202,95,Age when 4th nonbio child came to live with R (computed in post-processing),,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,OTHKDFOS4,num,3,1205,96,BJ-10 Child was foster/related child placed w/R by Soc Svcs - 4th child,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,RELOTHKD5,num,3,1208,97,BJ- 5 Relationship of nonbiological child to R - 5th child,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,ADPTOTKD5,num,3,1211,98,BJ-6 R legally adopted nonbiological child - 5th child,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,TRYADOPT5,num,3,1214,99,BJ-7a R trying to adopt nonbiological child - 5th child,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,TRYEITHR5,num,3,1217,100,BJ-7b R trying to adopt/become guardian of nonbio child - 5th child,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,NBAGECAME5,num,3,1220,101,Age when 5th nonbio child came to live with R (computed in post-processing),,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,OTHKDFOS5,num,3,1223,102,BJ-10 Child was foster/related child placed w/R by Soc Svcs - 5th child,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,RELOTHKD6,num,3,1226,103,BJ-5 Relationship of nonbiological child to R - 6th child,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,ADPTOTKD6,num,3,1229,104,BJ-6 R legally adopted nonbiological child - 6th child,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,TRYADOPT6,num,3,1232,105,BJ-7a R trying to adopt nonbiological child - 6th child,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,TRYEITHR6,num,3,1235,106,BJ-7b R trying to adopt/become guardian of nonbio child - 6th child,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,NBAGECAME6,num,3,1238,107,Age when 6th nonbio child came to live with R (computed in post-processing),,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,OTHKDFOS6,num,3,1241,108,BJ-10 Child was foster/related child placed w/R by Soc Svcs - 6th child,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,RELOTHKD7,num,3,1244,109,BJ-5 Relationship of nonbiological child to R - 7th child,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,ADPTOTKD7,num,3,1247,110,BJ-6 R legally adopted nonbiological child - 7th child,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,TRYADOPT7,num,3,1250,111,BJ-7a R trying to adopt nonbiological child - 7th child,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,TRYEITHR7,num,3,1253,112,BJ-7b R trying to adopt/become guardian of nonbio child -7th child,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,NBAGECAME7,num,3,1256,113,Age when 7th nonbio child came to live with R (computed in post-processing),,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,OTHKDFOS7,num,3,1259,114,BJ-10 Child was foster/related child placed w/R by Soc Svcs -7th child,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,RELOTHKD8,num,3,1262,115,BJ-5 Relationship of nonbiological child to R - 8th child,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,ADPTOTKD8,num,3,1265,116,BJ-6 R legally adopted nonbiological child - 8th child,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,TRYADOPT8,num,3,1268,117,BJ-7a R trying to adopt nonbiological child - 8th child,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,TRYEITHR8,num,3,1271,118,BJ-7b R trying to adopt/become guardian of nonbio child - 8th child,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,NBAGECAME8,num,3,1274,119,Age when 8th nonbio child came to live with R (computed in post-processing),,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,OTHKDFOS8,num,3,1277,120,BJ-10 Child was foster/related child placed w/R by Soc Svcs - 8th child,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,RELOTHKD9,num,3,1280,121,BJ-5 Relationship of nonbiological child to R - 9th child,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,ADPTOTKD9,num,3,1283,122,BJ-6 R legally adopted nonbiological child - 9th child,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,TRYADOPT9,num,3,1286,123,BJ-7a R trying to adopt nonbiological child - 9th child,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,TRYEITHR9,num,3,1289,124,BJ-7b R trying to adopt/become guardian of nonbio child 9th child,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,NBAGECAME9,num,3,1292,125,Age when 9th nonbio child came to live with R (computed in post-processing),,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,OTHKDFOS9,num,3,1295,126,BJ-10 Child was foster/related child placed w/R by Soc Svcs - 9th child,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,RELOTHKD10,num,3,1298,127,BJ-5 Relationship of nonbiological child to R - 10th child,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,ADPTOTKD10,num,3,1301,128,BJ-6 R legally adopted nonbiological child - 10th child,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,TRYADOPT10,num,3,1304,129,BJ-7a R trying to adopt nonbiological child - 10th child,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,TRYEITHR10,num,3,1307,130,BJ-7b R trying to adopt/become guardian of nonbio child - 10th child,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,NBAGECAME10,num,3,1310,131,Age when 10th nonbio child came to live with R (computed in post-processing),,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,OTHKDFOS10,num,3,1313,132,BJ-10 Child was foster/related child placed w/R by Soc Svcs - 10th child,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,RELOTHKD11,num,3,1316,133,BJ-5 Relationship of nonbiological child to R - 11th child,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,ADPTOTKD11,num,3,1319,134,BJ-6 R legally adopted nonbiological child - 11th child,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,TRYADOPT11,num,3,1322,135,BJ-7a R trying to adopt nonbiological child - 11th child,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,TRYEITHR11,num,3,1325,136,BJ-7b R trying to adopt/become guardian of nonbio child - 11th child,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,NBAGECAME11,num,3,1328,137,Age when 11th nonbio child came to live with R (computed in post-processing),,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,OTHKDFOS11,num,3,1331,138,BJ-10 Child was foster/related child placed w/R by Soc Svcs - 11th child,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,RELOTHKD12,num,3,1334,139,BJ-5 Relationship of nonbiological child to R - 12th child,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,ADPTOTKD12,num,3,1337,140,BJ-6 R legally adopted nonbiological child - 12th child,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,TRYADOPT12,num,3,1340,141,BJ-7a R trying to adopt nonbiological child - 12th child,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,TRYEITHR12,num,3,1343,142,BJ-7b R trying to adopt/become guardian of nonbio child - 12th child,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,NBAGECAME12,num,3,1346,143,Age when 12th nonbio child came to live with R (computed in post-processing),,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,OTHKDFOS12,num,3,1349,144,BJ-10 Child was foster/related child placed w/R by Soc Svcs - 12th child,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,RELOTHKD13,num,3,1352,145,BJ-5 Relationship of nonbiological child to R - 13th child,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,ADPTOTKD13,num,3,1355,146,BJ-6 R legally adopted nonbiological child - 13th child,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,TRYADOPT13,num,3,1358,147,BJ-7a R trying to adopt nonbiological child - 13th child,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,TRYEITHR13,num,3,1361,148,BJ-7b R trying to adopt/become guardian of nonbio child - 13th child,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,NBAGECAME13,num,3,1364,149,Age when 13th nonbio child came to live with R (computed in post-processing),,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,OTHKDFOS13,num,3,1367,150,BJ-10 Child was foster/related child placed w/R by Soc Svcs - 13th child,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,RELOTHKD14,num,3,1370,151,BJ-5 Relationship of nonbiological child to R - 14th child,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,ADPTOTKD14,num,3,1373,152,BJ-6 R legally adopted nonbiological child - 14th child,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,TRYADOPT14,num,3,1376,153,BJ-7a R trying to adopt nonbiological child - 14th child,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,TRYEITHR14,num,3,1379,154,BJ-7b R trying to adopt/become guardian of nonbio child - 14th child,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,NBAGECAME14,num,3,1382,155,Age when 14th nonbio child came to live with R (computed in post-processing),,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,OTHKDFOS14,num,3,1385,156,BJ-10 Child was foster/related child placed w/R by Soc Svcs - 14th child,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,RELOTHKD15,num,3,1388,157,BJ-5 Relationship of nonbiological child to R - 15th child,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,ADPTOTKD15,num,3,1391,158,BJ-6 R legally adopted nonbiological child - 15th child,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,TRYADOPT15,num,3,1394,159,BJ-7a R trying to adopt nonbiological child - 15th child,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,TRYEITHR15,num,3,1397,160,BJ-7b R trying to adopt/become guardian of nonbio child - 15th child,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,NBAGECAME15,num,3,1400,161,Age when 15th nonbio child came to live with R (computed in post-processing),,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,OTHKDFOS15,num,3,1403,162,BJ-10 Child was foster/related child placed w/R by Soc Svcs - 15th child,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,RELOTHKD16,num,3,1406,163,BJ-5 Relationship of nonbiological child to R - 16th child,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,ADPTOTKD16,num,3,1409,164,BJ-6 R legally adopted nonbiological child - 16th child,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,TRYADOPT16,num,3,1412,165,BJ-7a R trying to adopt nonbiological child - 16th child,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,TRYEITHR16,num,3,1415,166,BJ-7b R trying to adopt/become guardian of nonbio child - 16th child,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,NBAGECAME16,num,3,1418,167,Age when 16th nonbio child came to live with R (computed in post-processing),,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,OTHKDFOS16,num,3,1421,168,BJ-10 Child was foster/related child placed w/R by Soc Svcs - 16th child,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,RELOTHKD17,num,3,1424,169,BJ-5 Relationship of nonbiological child to R - 17th child,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,ADPTOTKD17,num,3,1427,170,BJ-6 R legally adopted nonbiological child - 17th child,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2017_2019,DATA,TRYADOPT17,num,3,1430,171,BJ-7a R trying to adopt nonbiological child - 17th child,,,,0,num,no,0,,yes
