libname,memname,memtype,name,type,length,npos,varnum,label,format,informat,idxusage,sortedby,xtype,notnull,precision,scale,transcode
NSFG,FEMRESPDATA_2002,DATA,INTACT18,num,8,368,48,WHETHER R LIVED IN INTACT FAMILY FROM BIRTH TO AGE 18,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,ONOWN18,num,8,376,49,WHETHER R LIVED ON OWN BEFORE AGE 18,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,NUMBABES,num,8,384,50,NUMBER OF BABIES BORN ALIVE TO R (PARITY),,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,TOTPLACD,num,8,392,51,# OF R'S BIO CHILDREN SHE (OR SOMEONE) PLACED FOR ADOPTION,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,NPLACED,num,8,400,52,# OF R'S BIO CHILDREN SHE PLACED FOR ADOPTION (BASED ON BPA),,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,NDIED,num,8,408,53,# OF R'S BIO CHILDREN THAT DIED SHORTLY AFTER BIRTH (BDS),,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,NADOPTV,num,8,416,54,# OF R'S BIO CHILDREN LIVING WITH ADOPTIVE FAMILIES (WHERENOW),,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,HASBABES,num,8,424,55,WHETHER R HAS HAD ANY LIVE BIRTHS,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,CMLASTLB,num,8,432,56,CM FOR R'S MOST RECENT LIVE BIRTH,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,CMFSTPRG,num,8,440,57,CM FOR R'S FIRST COMPLETED PREGNANCY,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,CMLSTPRG,num,8,448,58,CM FOR R'S MOST RECENT COMPLETED PREGNANCY,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,MENARCHE,num,8,456,59,BA-1 AGE AT FIRST MENSTRUAL PERIOD,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,PREGNOWQ,num,8,464,60,BA-2 WHETHER R IS CURRENTLY PREGNANT,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,MAYBPREG,num,8,472,61,BA-3 WHETHER R IS PROBABLY PREGNANT NOW,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,NUMPREGS,num,8,480,62,BB-1 NUMBER OF PREGNANCIES IN LIFETIME (INCLUDING CURRENT),,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,EVERPREG,num,8,488,63,WHETHER R HAS EVER BEEN PREGNANT,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,CURRPREG,num,8,496,64,WHETHER R IS CURRENTLY PREGNANT,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,MOSCURRP,num,8,504,65,NUMBER OF MONTHS CURRENTLY PREGNANT,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,GIVEADPT,num,8,512,66,BI-1 EVER PLACED A BIOLOGICAL CHILD FOR ADOPTION,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,NGIVENAD,num,8,520,67,BI-2 # OF BIOLOGICAL CHILDREN R PLACED FOR ADOPTION,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,OTHERKID,num,8,528,68,BJ-1 HAVE ANY OTHER NONBIOLOGICAL CHILDREN LIVED WITH R,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,NOTHRKID,num,8,536,69,BJ-2 NUMBER OF OTHER NONBIOLOGICAL CHILDREN WHO LIVED WITH R,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,SEXOTHKD,num,8,544,70,BJ-4 GENDER OF OTHER NONBIO CHILD - 1ST,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,RELOTHKD,num,8,552,71,BJ-5 RELATIONSHIP OF OTHER NONBIO CHILD TO R - 1ST,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,ADPTOTKD,num,8,560,72,BJ-6 DID R LEGALLY ADOPT OTHER NONBIO CHILD - 1ST,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,TRYADOPT,num,8,568,73,BJ-7A R TRYING TO ADOPT OTHER NONBIO CHILD - 1ST,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,TRYEITHR,num,8,576,74,BJ-7B R TRYING TO ADOPT OR BECOME GUARDIAN OF OTHER CHILD-1ST,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,STILHERE,num,8,584,75,BJ-8 OTHER NONBIO CHILD STILL LIVING WITH R - 1ST,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,CMOKDCAM,num,8,592,76,CM FOR DATE NON-BIO CHILD CAME TO LIVE WITH R - 1ST,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,OTHKDFOS,num,8,600,77,BJ-10 CHILD A FOSTER/RELATED CHILD PLACED W/R BY SOC SVCS-1ST,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,CMOKDDOB,num,8,608,78,CM FOR NON-BIOLOGICAL CHILD S DATE OF BIRTH - 1ST,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,OTHKDSPN,num,8,616,79,BJ-12 IS OTHER NONBIO CHILD OF HISPANIC ORIGIN - 1ST,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,OTHKDRAC1,num,8,624,80,BJ-13 1ST OTHER NONBIO CHILD S RACE - 1ST MENTION,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,OTHKDRAC2,num,8,632,81,BJ-13 1ST OTHER NONBIO CHILD S RACE - 2ND MENTION,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,KDBSTRAC,num,8,640,82,BJ-14 WHICH RACIAL BACKGROUND BEST DESCIBES 1ST OTHER CHILD,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,OKBORNUS,num,8,648,83,BJ-15 OTHER NONBIO CHILD BORN OUTSIDE U.S. - 1ST,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,OKDISABL1,num,8,656,84,BJ-16 1ST OTHER CHILD HAS PHYSICAL/MENTAL DISABIL-1ST MENTION,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,SEXOTHKD2,num,8,664,85,BJ-4 GENDER OF OTHER NONBIO CHILD - 2ND,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,RELOTHKD2,num,8,672,86,BJ-5 RELATIONSHIP OF OTHER NONBIO CHILD TO R - 2ND,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,ADPTOTKD2,num,8,680,87,BJ-6 DID R LEGALLY ADOPT OTHER NONBIO CHILD - 2ND,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,TRYADOPT2,num,8,688,88,BJ-7A R TRYING TO ADOPT OTHER NONBIO CHILD - 2ND,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,TRYEITHR2,num,8,696,89,BJ-7B R TRYING TO ADOPT OR BECOME GUARDIAN OF OTHER CHILD-2ND,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,STILHERE2,num,8,704,90,BJ-8 OTHER NONBIO CHILD STILL LIVING WITH R - 2ND,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,CMOKDCAM2,num,8,712,91,CM FOR DATE NON-BIO CHILD CAME TO LIVE WITH R - 2ND,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,OTHKDFOS2,num,8,720,92,BJ-10 CHILD A FOSTER/RELATED CHILD PLACED W/R BY SOC SVCS-2ND,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,CMOKDDOB2,num,8,728,93,CM FOR NON-BIOLOGICAL CHILD S DATE OF BIRTH - 2ND,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,OTHKDSPN2,num,8,736,94,BJ-12 IS OTHER NONBIO CHILD OF HISPANIC ORIGIN - 2ND,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,OTHKDRAC6,num,8,744,95,BJ-13 2ND OTHER NONBIO CHILD S RACE - 1ST MENTION,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,OKBORNUS2,num,8,752,96,BJ-15 OTHER NONBIO CHILD BORN OUTSIDE U.S. - 2ND,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,OKDISABL5,num,8,760,97,BJ-16 2ND OTHER CHILD HAS PHYSICAL/MENTAL DISABIL-1ST MENTION,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,SEXOTHKD3,num,8,768,98,BJ-4 GENDER OF OTHER NONBIO CHILD - 3RD,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,RELOTHKD3,num,8,776,99,BJ-5 RELATIONSHIP OF OTHER NONBIO CHILD TO R - 3RD,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,ADPTOTKD3,num,8,784,100,BJ-6 DID R LEGALLY ADOPT OTHER NONBIO CHILD - 3RD,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,TRYADOPT3,num,8,792,101,BJ-7A R TRYING TO ADOPT OTHER NONBIO CHILD - 3RD,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,TRYEITHR3,num,8,800,102,BJ-7B R TRYING TO ADOPT OR BECOME GUARDIAN OF OTHER CHILD-3RD,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,STILHERE3,num,8,808,103,BJ-8 OTHER NONBIO CHILD STILL LIVING WITH R - 3RD,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,CMOKDCAM3,num,8,816,104,CM FOR DATE NON-BIO CHILD CAME TO LIVE WITH R - 3RD,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,OTHKDFOS3,num,8,824,105,BJ-10 CHILD A FOSTER/RELATED CHILD PLACED W/R BY SOC SVCS-3RD,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,CMOKDDOB3,num,8,832,106,CM FOR NON-BIOLOGICAL CHILD S DATE OF BIRTH - 3RD,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,OTHKDSPN3,num,8,840,107,BJ-12 IS OTHER NONBIO CHILD OF HISPANIC ORIGIN - 3RD,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,OTHKDRAC11,num,8,848,108,BJ-13 3RD OTHER NONBIO CHILD S RACE - 1ST MENTION,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,OKBORNUS3,num,8,856,109,BJ-15 OTHER NONBIO CHILD BORN OUTSIDE U.S. - 3RD,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,OKDISABL9,num,8,864,110,BJ-16 3RD OTHER CHILD HAS PHYSICAL/MENTAL DISABIL-1ST MENTION,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,SEXOTHKD4,num,8,872,111,BJ-4 GENDER OF OTHER NONBIO CHILD - 4TH,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,RELOTHKD4,num,8,880,112,BJ-5 RELATIONSHIP OF OTHER NONBIO CHILD TO R - 4TH,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,ADPTOTKD4,num,8,888,113,BJ-6 DID R LEGALLY ADOPT OTHER NONBIO CHILD - 4TH,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,TRYADOPT4,num,8,896,114,BJ-7A R TRYING TO ADOPT OTHER NONBIO CHILD - 4TH,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,TRYEITHR4,num,8,904,115,BJ-7B R TRYING TO ADOPT OR BECOME GUARDIAN OF OTHER CHILD-4TH,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,STILHERE4,num,8,912,116,BJ-8 OTHER NONBIO CHILD STILL LIVING WITH R - 4TH,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,CMOKDCAM4,num,8,920,117,CM FOR DATE NON-BIO CHILD CAME TO LIVE WITH R - 4TH,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,OTHKDFOS4,num,8,928,118,BJ-10 CHILD A FOSTER/RELATED CHILD PLACED W/R BY SOC SVCS-4TH,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,CMOKDDOB4,num,8,936,119,CM FOR NON-BIOLOGICAL CHILD S DATE OF BIRTH - 4TH,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,OTHKDSPN4,num,8,944,120,BJ-12 IS OTHER NONBIO CHILD OF HISPANIC ORIGIN - 4TH,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,OTHKDRAC16,num,8,952,121,BJ-13 4TH OTHER NONBIO CHILD S RACE - 1ST MENTION,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,OKBORNUS4,num,8,960,122,BJ-15 OTHER NONBIO CHILD BORN OUTSIDE U.S. - 4TH,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,OKDISABL13,num,8,968,123,BJ-16 4TH OTHER CHILD HAS PHYSICAL/MENTAL DISABIL-1ST MENTION,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,SEXOTHKD5,num,8,976,124,BJ-4 GENDER OF OTHER NONBIO CHILD - 5TH,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,RELOTHKD5,num,8,984,125,BJ-5 RELATIONSHIP OF OTHER NONBIO CHILD TO R - 5TH,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,ADPTOTKD5,num,8,992,126,BJ-6 DID R LEGALLY ADOPT OTHER NONBIO CHILD - 5TH,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,TRYADOPT5,num,8,1000,127,BJ-7A R TRYING TO ADOPT OTHER NONBIO CHILD - 5TH,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,TRYEITHR5,num,8,1008,128,BJ-7B R TRYING TO ADOPT OR BECOME GUARDIAN OF OTHER CHILD-5TH,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,STILHERE5,num,8,1016,129,BJ-8 OTHER NONBIO CHILD STILL LIVING WITH R - 5TH,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,CMOKDCAM5,num,8,1024,130,CM FOR DATE NON-BIO CHILD CAME TO LIVE WITH R - 5TH,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,OTHKDFOS5,num,8,1032,131,BJ-10 CHILD A FOSTER/RELATED CHILD PLACED W/R BY SOC SVCS-5TH,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,CMOKDDOB5,num,8,1040,132,CM FOR NON-BIOLOGICAL CHILD S DATE OF BIRTH - 5TH,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,OTHKDSPN5,num,8,1048,133,BJ-12 IS OTHER NONBIO CHILD OF HISPANIC ORIGIN - 5TH,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,OTHKDRAC21,num,8,1056,134,BJ-13 5TH OTHER NONBIO CHILD S RACE - 1ST MENTION,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,OKBORNUS5,num,8,1064,135,BJ-15 OTHER NONBIO CHILD BORN OUTSIDE U.S. - 5TH,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,OKDISABL17,num,8,1072,136,BJ-16 5TH OTHER CHILD HAS PHYSICAL/MENTAL DISABIL-1ST MENTION,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,SEXOTHKD6,num,8,1080,137,BJ-4 GENDER OF OTHER NONBIO CHILD - 6TH,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,RELOTHKD6,num,8,1088,138,BJ-5 RELATIONSHIP OF OTHER NONBIO CHILD TO R - 6TH,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,ADPTOTKD6,num,8,1096,139,BJ-6 DID R LEGALLY ADOPT OTHER NONBIO CHILD - 6TH,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,TRYADOPT6,num,8,1104,140,BJ-7A R TRYING TO ADOPT OTHER NONBIO CHILD - 6TH,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,TRYEITHR6,num,8,1112,141,BJ-7B R TRYING TO ADOPT OR BECOME GUARDIAN OF OTHER CHILD-6TH,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,STILHERE6,num,8,1120,142,BJ-8 OTHER NONBIO CHILD STILL LIVING WITH R - 6TH,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,CMOKDCAM6,num,8,1128,143,CM FOR DATE NON-BIO CHILD CAME TO LIVE WITH R - 6TH,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,OTHKDFOS6,num,8,1136,144,BJ-10 CHILD A FOSTER/RELATED CHILD PLACED W/R BY SOC SVCS-6TH,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,CMOKDDOB6,num,8,1144,145,CM FOR NON-BIOLOGICAL CHILD S DATE OF BIRTH - 6TH,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,OTHKDSPN6,num,8,1152,146,BJ-12 IS OTHER NONBIO CHILD OF HISPANIC ORIGIN - 6TH,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,OTHKDRAC26,num,8,1160,147,BJ-13 6TH OTHER NONBIO CHILD S RACE - 1ST MENTION,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,OKBORNUS6,num,8,1168,148,BJ-15 OTHER NONBIO CHILD BORN OUTSIDE U.S. - 6TH,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,OKDISABL21,num,8,1176,149,BJ-16 6TH OTHER CHILD HAS PHYSICAL/MENTAL DISABIL-1ST MENTION,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,SEXOTHKD7,num,8,1184,150,BJ-4 GENDER OF OTHER NONBIO CHILD - 7TH,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,RELOTHKD7,num,8,1192,151,BJ-5 RELATIONSHIP OF OTHER NONBIO CHILD TO R - 7TH,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,ADPTOTKD7,num,8,1200,152,BJ-6 DID R LEGALLY ADOPT OTHER NONBIO CHILD - 7TH,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,TRYADOPT7,num,8,1208,153,BJ-7A R TRYING TO ADOPT OTHER NONBIO CHILD - 7TH,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,TRYEITHR7,num,8,1216,154,BJ-7B R TRYING TO ADOPT OR BECOME GUARDIAN OF OTHER CHILD-7TH,,,,0,num,no,0,,yes
NSFG,FEMRESPDATA_2002,DATA,STILHERE7,num,8,1224,155,BJ-8 OTHER NONBIO CHILD STILL LIVING WITH R - 7TH,,,,0,num,no,0,,yes
