libname,memname,memtype,name,type,length,npos,varnum,label,format,informat,idxusage,sortedby,xtype,notnull,precision,scale,transcode
NSFG,MALEDATA_2015_2017,DATA,SEDHIVG,num,3,1293,92,BA-21 R's Grade When Received Instruction on how prevent HIV/AIDS,SEDGRDF.,,,0,num,no,0,,yes
NSFG,MALEDATA_2015_2017,DATA,SEDHIVSX,num,3,1296,93,BA-22 R's instruction on how prevent HIV/AIDS before/after 1st sex?,SEDBFAFF.,,,0,num,no,0,,yes
NSFG,MALEDATA_2015_2017,DATA,SEDABST,num,3,1299,94,BA-23 Formal Sex Ed Before 18: Waiting Until Marriage,Y1N5RDF.,,,0,num,no,0,,yes
NSFG,MALEDATA_2015_2017,DATA,SEDABLC1,num,3,1302,95,BA-23a Place where received instruction about waiting until marriage to have sex-1st Mention,SXEDWHRINS.,,,0,num,no,0,,yes
NSFG,MALEDATA_2015_2017,DATA,SEDABLC2,num,3,1305,96,BA-23a Place where received instruction about waiting until marriage to have sex-2nd Mention,SXEDWHRINS.,,,0,num,no,0,,yes
NSFG,MALEDATA_2015_2017,DATA,SEDABLC3,num,3,1308,97,BA-23a Place where received instruction about waiting until marriage to have sex-3rd Mention,SXEDWHRINS.,,,0,num,no,0,,yes
NSFG,MALEDATA_2015_2017,DATA,SEDABLC4,num,3,1311,98,BA-23a Place where received instruction about waiting until marriage to have sex-4th Mention,SXEDWHRINS.,,,0,num,no,0,,yes
NSFG,MALEDATA_2015_2017,DATA,SEDABSTG,num,3,1314,99,BA-24 R s Grade When Received Instruction on Waiting Until Marriage,SEDGRDF.,,,0,num,no,0,,yes
NSFG,MALEDATA_2015_2017,DATA,SEDABSSX,num,3,1317,100,BA-25 R rec d instruction-Waiting Until Marriage before/after 1st sex,SEDBFAFF.,,,0,num,no,0,,yes
NSFG,MALEDATA_2015_2017,DATA,EVEROPER,num,3,1320,101,BB-1 Ever had vasectomy or other male sterilizing operation,Y1N5RDF.,,,0,num,no,0,,yes
NSFG,MALEDATA_2015_2017,DATA,TYPEOPER,num,3,1323,102,BB-2 Type of sterilizing operation R had,TYPEOPER.,,,0,num,no,0,,yes
NSFG,MALEDATA_2015_2017,DATA,STEROPER,num,3,1326,103,BB-3 R completely sterile from sterilizing operation,Y1N5RDF.,,,0,num,no,0,,yes
NSFG,MALEDATA_2015_2017,DATA,VASEC_Y,num,4,36,104,BB-4 Year R had vasectomy or other sterilizing operation,YEARFMT.,,,0,num,no,0,,yes
NSFG,MALEDATA_2015_2017,DATA,PLCSTROP,num,3,1329,105,BB-5 Place where vasectomy/other sterilizing operation was done,PLCSTROP.,,,0,num,no,0,,yes
NSFG,MALEDATA_2015_2017,DATA,RVRSVAS,num,3,1332,106,BB-6 Ever had surgery to reverse vasectomy,Y1N5RDF.,,,0,num,no,0,,yes
NSFG,MALEDATA_2015_2017,DATA,VASREV_Y,num,3,1335,107,BB-7 Year when R had vasectomy reversed,YEARFMT.,,,0,num,no,0,,yes
NSFG,MALEDATA_2015_2017,DATA,RSURGSTR,num,3,1338,108,Whether R is Surgically Sterile at Interview,N0Y1RDF.,,,0,num,no,0,,yes
NSFG,MALEDATA_2015_2017,DATA,FATHPOSS,num,3,1341,109,BB-8 Whether R is physically able to father a child,Y1N5RDF.,,,0,num,no,0,,yes
NSFG,MALEDATA_2015_2017,DATA,FATHDIFF,num,3,1344,110,BB-9 Whether R would have physical difficulty fathering a child,Y1N5RDF.,,,0,num,no,0,,yes
NSFG,MALEDATA_2015_2017,DATA,RSTRSTAT,num,3,1347,111,R's Sterility Status at Time of Interview,RSTRSTAT.,,,0,num,no,0,,yes
NSFG,MALEDATA_2015_2017,DATA,LIFEPRT,num,3,1350,112,BC-6 # of female sex partners in lifetime,LIFEPRT.,,,0,num,no,0,,yes
NSFG,MALEDATA_2015_2017,DATA,LIFEPRTS,num,3,1353,113,Number of female sex partners in lifetime,NUMPARTF.,,,0,num,no,0,,yes
NSFG,MALEDATA_2015_2017,DATA,SXMON12,num,3,1356,114,BC-7 Has R had sex in last 12 mos (if only 1 partner in life),Y1N5RDF.,,,0,num,no,0,,yes
NSFG,MALEDATA_2015_2017,DATA,MON12PRT,num,3,1359,115,BC-8 # female sex partners in last 12 mos (if >1 in life),MON12PRT.,,,0,num,no,0,,yes
NSFG,MALEDATA_2015_2017,DATA,MON12PRTS,num,3,1362,116,Number of female sex partners in last 12 months,NUMPARTF.,,,0,num,no,0,,yes
NSFG,MALEDATA_2015_2017,DATA,SEXSTAT,num,3,1365,117,Summary of R's lifetime and recent sexual experience,SEXSTAT.,,,0,num,no,0,,yes
NSFG,MALEDATA_2015_2017,DATA,P12MOCONO,num,3,1368,118,BC-8a use a condom that time,Y1N5RDF.,,,0,num,no,0,,yes
NSFG,MALEDATA_2015_2017,DATA,P12MOCON,num,3,1371,119,BC-8b How many times used condom during sex last 12 mons,OFTIMEF.,,,0,num,no,0,,yes
NSFG,MALEDATA_2015_2017,DATA,SEXFREQ,num,4,40,120,BC-9 # times had sex with female in last 4 weeks,SEXFREQ.,,,0,num,no,0,,yes
NSFG,MALEDATA_2015_2017,DATA,CONFREQ,num,4,44,121,BC-10 # times used condom when had sex with female in last 4 wks,SEXFREQ.,,,0,num,no,0,,yes
NSFG,MALEDATA_2015_2017,DATA,P1RLTN1,num,3,1374,122,BD-2 Ever married to last sex partner,Y1N5RDF.,,,0,num,no,0,,yes
NSFG,MALEDATA_2015_2017,DATA,P1CURRWIFE,num,3,1377,123,BD-3 Verifying if current wife = last sex partner,Y1N5RDF.,,,0,num,no,0,,yes
NSFG,MALEDATA_2015_2017,DATA,P1CURRSEP,num,3,1380,124,BD-4 Verifying if separated wife = last sex partner,Y1N5RDF.,,,0,num,no,0,,yes
NSFG,MALEDATA_2015_2017,DATA,P1RLTN2,num,3,1383,125,BD-5 Ever cohabited with last sex partner,Y1N5RDF.,,,0,num,no,0,,yes
NSFG,MALEDATA_2015_2017,DATA,P1COHABIT,num,3,1386,126,BD-6 Verifying if current cohab partner = last sex partner,Y1N5RDF.,,,0,num,no,0,,yes
NSFG,MALEDATA_2015_2017,DATA,P1SXLAST_M,num,3,1389,127,BD-7 Month when R last sex with last sexual partner,MNTHFMT.,,,0,num,no,0,,yes
NSFG,MALEDATA_2015_2017,DATA,P1SXLAST_Y,num,4,48,128,BD-8 Year when R last had sex with last sexual partner,YEARFMT.,,,0,num,no,0,,yes
NSFG,MALEDATA_2015_2017,DATA,CMLSXP1,num,4,52,129,CM for date of last sex with last sexual partner,CMFMT.,,,0,num,no,0,,yes
NSFG,MALEDATA_2015_2017,DATA,P2RLTN1,num,3,1392,130,BD-10 Ever married to 2nd-to-last sex partner in past 12 mons,Y1N5RDF.,,,0,num,no,0,,yes
NSFG,MALEDATA_2015_2017,DATA,P2CURRWIFE,num,3,1395,131,"BD-11 Verifying if curr wife=2nd-to-last sex partner, past 12 mos",Y1N5RDF.,,,0,num,no,0,,yes
NSFG,MALEDATA_2015_2017,DATA,P2CURRSEP,num,3,1398,132,"BD-12 Verify separated wife=2nd-to-last sex partner, past 12 mos",Y1N5RDF.,,,0,num,no,0,,yes
NSFG,MALEDATA_2015_2017,DATA,P2RLTN2,num,3,1401,133,BD-13 Ever lived with 2nd-to-last sex partner in past 12 mos,Y1N5RDF.,,,0,num,no,0,,yes
NSFG,MALEDATA_2015_2017,DATA,P2COHABIT,num,3,1404,134,"BD-14 Verify curr cohab partner=2nd-to-last sex partner, < 12 mos",Y1N5RDF.,,,0,num,no,0,,yes
NSFG,MALEDATA_2015_2017,DATA,P2SXLAST_M,num,3,1407,135,BD-15 Month when R last sex with 2nd-to-last partner in last 12 mos,MNTHFMT.,,,0,num,no,0,,yes
NSFG,MALEDATA_2015_2017,DATA,P2SXLAST_Y,num,4,56,136,BD-16 Yr R last had sex with 2nd-to-last partner in last 12 mos,YEARFMT.,,,0,num,no,0,,yes
NSFG,MALEDATA_2015_2017,DATA,CMLSXP2,num,4,60,137,CM for date of last sex with 2nd-to-last partner in last 12 mos,CMFMT.,,,0,num,no,0,,yes
NSFG,MALEDATA_2015_2017,DATA,P3RLTN1,num,3,1410,138,BD-18 Ever married to 3rd-to-last sex partner in past 12 mons,Y1N5RDF.,,,0,num,no,0,,yes
NSFG,MALEDATA_2015_2017,DATA,P3CURRWIFE,num,3,1413,139,"BD-19 Verifying if curr wife=3rd-to-last sex partner, past 12 mos",Y1N5RDF.,,,0,num,no,0,,yes
NSFG,MALEDATA_2015_2017,DATA,P3CURRSEP,num,3,1416,140,"BD-20 Verify separated wife=3rd-to-last sex partner, past 12 mos",Y1N5RDF.,,,0,num,no,0,,yes
NSFG,MALEDATA_2015_2017,DATA,P3RLTN2,num,3,1419,141,BD-21 Ever lived with 3rd-to-last sex partner in past 12 mos,Y1N5RDF.,,,0,num,no,0,,yes
NSFG,MALEDATA_2015_2017,DATA,P3COHABIT,num,3,1422,142,"BD-22 Verify curr cohab partner=3rd-to-last sex partner, < 12 mos",Y1N5RDF.,,,0,num,no,0,,yes
NSFG,MALEDATA_2015_2017,DATA,P3SXLAST_M,num,3,1425,143,BD-23 Month when R last sex with 3rd-to-last partner in last 12 mos,MNTHFMT.,,,0,num,no,0,,yes
NSFG,MALEDATA_2015_2017,DATA,P3SXLAST_Y,num,4,64,144,BD-24 Yr R last had sex with 3rd-to-last partner in last 12 mos,YEARFMT.,,,0,num,no,0,,yes
NSFG,MALEDATA_2015_2017,DATA,CMLSXP3,num,4,68,145,CM for date of last sex with 3rd-to-last partner in last 12 mos,CMFMT.,,,0,num,no,0,,yes
NSFG,MALEDATA_2015_2017,DATA,P1RELATION,num,3,1428,146,Relationship of R's most recent sex partner to R,PXRELATF.,,,0,num,no,0,,yes
NSFG,MALEDATA_2015_2017,DATA,P2RELATION,num,3,1431,147,Relationship of 2nd most recent sex partner in last 12 mos to R,PXRELATF.,,,0,num,no,0,,yes
NSFG,MALEDATA_2015_2017,DATA,P3RELATION,num,3,1434,148,Relationship of 3rd most recent sex partner in last 12 mos to R,PXRELATF.,,,0,num,no,0,,yes
NSFG,MALEDATA_2015_2017,DATA,FIRST,num,3,1437,149,BD-25 Verify if 1st sex partner = one of the recent sex partners,FIRST.,,,0,num,no,0,,yes
NSFG,MALEDATA_2015_2017,DATA,MARRDATE_Y,num,4,72,150,CA-2 Year of marriage to current wife,YEARFMT.,,,0,num,no,0,,yes
NSFG,MALEDATA_2015_2017,DATA,HISAGEM,num,3,1440,151,CA-3 R's age when married - current wife,AGESELF.,,,0,num,no,0,,yes
NSFG,MALEDATA_2015_2017,DATA,LIVTOGWF,num,3,1443,152,CA-4 Ever cohabited premaritally with current wife,Y1N5RDF.,,,0,num,no,0,,yes
NSFG,MALEDATA_2015_2017,DATA,STRTWFCP_Y,num,4,76,153,CA-5 Year 1st began living together w/ current W/P,YEARFMT.,,,0,num,no,0,,yes
NSFG,MALEDATA_2015_2017,DATA,HISAGEC,num,3,1446,154,CA-6 R's age when began living together w/ current W/P,AGESELF.,,,0,num,no,0,,yes
NSFG,MALEDATA_2015_2017,DATA,CMSTRTWP,num,4,80,155,Year current union began,YEARFMT.,,,0,num,no,0,,yes
NSFG,MALEDATA_2015_2017,DATA,ENGATHEN,num,3,1449,156,CA-7 Engaged when began living together w/ current W/P,ENGAGF.,,,0,num,no,0,,yes
NSFG,MALEDATA_2015_2017,DATA,WILLMARR,num,3,1452,157,CA-8 R thinks he will marry current cohabiting partner,DEFPROBF.,,,0,num,no,0,,yes
NSFG,MALEDATA_2015_2017,DATA,CWPDOB_Y,num,4,84,158,CB-1 Year when R's current W/P was born,YEARFMT.,,,0,num,no,0,,yes
NSFG,MALEDATA_2015_2017,DATA,CWPAGE,num,3,1455,159,CB-2 Current age of R's current W/P,AGEWFPRT2F.,,,0,num,no,0,,yes
NSFG,MALEDATA_2015_2017,DATA,CWPRACE,num,3,1458,160,RACE-recode-like variable for current wife or cohabiting partner,RACEFMT.,,,0,num,no,0,,yes
NSFG,MALEDATA_2015_2017,DATA,CWPNRACE,num,3,1461,161,HISPRACE2-recode-like variable for current wife or cohabiting partner,NRACE.,,,0,num,no,0,,yes
NSFG,MALEDATA_2015_2017,DATA,CWPEDUCN,num,3,1464,162,CB-6 Highest level of education - current W/P,EDUCNF.,,,0,num,no,0,,yes
NSFG,MALEDATA_2015_2017,DATA,CWPBORN,num,3,1467,163,CB-7 Born outside U.S. - current W/P,Y1N5RDF.,,,0,num,no,0,,yes
