libname,memname,memtype,name,type,length,npos,varnum,label,format,informat,idxusage,sortedby,xtype,notnull,precision,scale,transcode
NSFG,MALEDATA_2017_2019,DATA,EVRMARRY,num,3,878,18,Whether R was ever married,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,WPLOCALE,num,3,881,19,AD-8 Where R's current wife/partner lives,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,WOMREL,num,3,884,20,Woman in HH is R's wife or cohabiting partner,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,GOSCHOL,num,3,887,21,AE-1 R currently enrolled in regular school,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,VACA,num,3,890,22,AE-2 R on vacation from school,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,HIGRADE,num,3,893,23,AE-3 R's current grade in school or highest grade/year attended,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,COMPGRD,num,3,896,24,AE-4 R completed current grade or highest grade/year attended,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,DIPGED,num,3,899,25,"AE-6 Which - high school diploma, GED, or both - does R have?",,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,EARNHS_Y,num,4,16,26,AE-7 Year high school diploma obtained,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,HISCHGRD,num,3,902,27,"AE-8 R not in sch, no dipl-last grade of elem/jr/hi sch attended",,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,LSTGRADE,num,3,905,28,Highest grade of elem/junior/high school R attended,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,MYSCHOL_Y,num,4,20,29,AE-9 Year R last attended elem/jr/hi sch-R not in sch/no dipl,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,HAVEDEG,num,3,908,30,AE-10 R has college or university degree,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,DEGREES,num,3,911,31,AE-11 R's highest college or university degree received,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,EARNBA_Y,num,4,24,32,AE-12 Year R received his Bachelor's degree,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,EXPSCHL,num,3,914,33,AE-13 Expect to go back to school,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,EXPGRADE,num,3,917,34,AE-14 Highest grade/degree expect to complete,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,WTHPARNW,num,3,920,35,R is living with parents or parent figures - based on HH roster,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,ONOWN,num,3,923,36,AF-0a Did R ever live away from parents/guardians before age 18,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,ONOWN18,num,3,926,37,Whether R lived on own before age 18,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,INTACT,num,3,929,38,AF-1 R always lived with both biological/adoptive parents,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,PARMARR,num,3,932,39,AF-2 R's biological parents married at R's birth,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,INTACT18,num,3,935,40,Whether R lived in intact family from birth to age 18,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,LVSIT14F,num,3,938,41,AF-3 Female parent/parent-figure at age 14 - fam not intact thru 18,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,LVSIT14M,num,3,941,42,AF-4 Male parent/parent-figure at age 14 - fam not intact thru 18,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,WOMRASDU,num,3,944,43,AF-5 Woman who raised R during teens - fam not intact thru 18,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,MOMDEGRE,num,3,947,44,AF-6 Highest level of education female parent (figure) completed,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,MOMWORKD,num,3,950,45,AF-7 Female parent (figure) worked full/parttime when R was 5-15,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,MOMFSTCH,num,3,953,46,AF-9 Age of female parent (figure) at her first birth,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,MOM18,num,3,956,47,AF-10 Estimated age of female parent (figure) at her first birth,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,MANRASDU,num,3,959,48,AF-11 Man who raised R during teens - fam not intact thru 18,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,FOSTEREV,num,3,962,49,AF-13 R ever lived in a foster home,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,MNYFSTER,num,3,965,50,AF-14 Number of foster homes R lived in,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,DURFSTER,num,3,968,51,AF-15 Total time spent in foster care,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,AGEFSTER,num,3,971,52,AF-16 Age last left foster care,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,TIMESMAR,num,3,974,53,AG-2 How many times R has been married - R ever married,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,EVCOHAB1,num,3,977,54,AG-3 R ever cohabited (excluding wives) - R ever married,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,NUMCOH1,num,3,980,55,AG-4 Number of women R has lived with-excl wives-R ever married,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,EVCOHAB2,num,3,983,56,"AG-5 R ever cohabited - R never married, not curr cohabiting",,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,NUMCOH2,num,3,986,57,AG-6 Number of women R has lived with-R never marr & ever cohab,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,EVRCOHAB,num,3,989,58,Whether R ever cohabited with a woman (excluding wives),,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,NUMWIFE,num,3,992,59,Number of wives,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,NUMCOHAB,num,4,28,60,Number of female cohabiting partners (excluding wives),,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,EVERSEX,num,3,995,61,BA-1 Ever had sexual intercourse with a female,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,RHADSEX,num,3,998,62,Whether R Has Ever Had Sex (Vaginal Intercourse),,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,SXMTONCE,num,3,1001,63,BA-2 Has R had sexual intercourse more than once,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,YNOSEX,num,3,1004,64,BA-3 Main Reason Why R Has Not Had Intercourse with a Female,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,TALKPAR1,num,3,1007,65,BA-4 Sex Ed Topics R Has Discussed with Parents -1st Mention,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,TALKPAR2,num,3,1010,66,BA-4 Sex Ed Topics R Has Discussed with Parents -2nd Mention,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,TALKPAR3,num,3,1013,67,BA-4 Sex Ed Topics R Has Discussed with Parents -3rd Mention,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,TALKPAR4,num,3,1016,68,BA-4 Sex Ed Topics R Has Discussed with Parents -4th Mention,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,TALKPAR5,num,3,1019,69,BA-4 Sex Ed Topics R Has Discussed with Parents -5th Mention,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,TALKPAR6,num,3,1022,70,BA-4 Sex Ed Topics R Has Discussed with Parents -6th Mention,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,TALKPAR7,num,3,1025,71,BA-4 Sex Ed Topics R Has Discussed with Parents -7th Mention,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,SEDNO,num,3,1028,72,BA-5 Formal Sex Ed Before 18: How to Say No to Sex,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,SEDNOLC1,num,3,1031,73,BA-5a Place where received instructions on how to say no to sex-1st Mention,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,SEDNOLC2,num,3,1034,74,BA-5a Place where received instructions on how to say no to sex-2nd Mention,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,SEDNOLC3,num,3,1037,75,BA-5a Place where received instructions on how to say no to sex-3rd Mention,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,SEDNOLC4,num,3,1040,76,BA-5a Place where received instructions on how to say no to sex-4th Mention,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,SEDNOG,num,3,1043,77,BA-6 Grade R Received Sex Ed on How to Say No to Sex,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,SEDNOSX,num,3,1046,78,BA-7 R rec'd instruction-how say no to sex before/after 1st sex?,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,SEDBC,num,3,1049,79,BA-8 Formal Sex Ed Before 18: Methods of Birth Control,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,SEDBCLC1,num,3,1052,80,BA-8a Place where received instructions on methods of birth control-1st Mention,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,SEDBCLC2,num,3,1055,81,BA-8a Place where received instructions on methods of birth control-2nd Mention,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,SEDBCLC3,num,3,1058,82,BA-8a Place where received instructions on methods of birth control-3rd Mention,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,SEDBCLC4,num,3,1061,83,BA-8a Place where received instructions on methods of birth control-4th Mention,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,SEDBCG,num,3,1064,84,BA-9 R's Grade When Received Instruction on Birth Control,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,SEDBCSX,num,3,1067,85,BA-10 R rec'd instruction-birth control before/after 1st sex?,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,SEDWHBC,num,3,1070,86,BA-11 Formal Sex Ed Before 18: Where to Get Birth Control,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,SEDWHLC1,num,3,1073,87,BA-11a Place where received instructions on where to get birth control-1st Mention,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,SEDWHLC2,num,3,1076,88,BA-11a Place where received instructions on where to get birth control-2nd Mention,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,SEDWHLC3,num,3,1079,89,BA-11a Place where received instructions on where to get birth control-3rd Mention,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,SEDWHLC4,num,3,1082,90,BA-11a Place where received instructions on where to get birth control-4th Mention,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,SEDWHBCG,num,3,1085,91,BA-12 R's Grade When Received Instruction on Where to Get Birth Control,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,SEDWBCSX,num,3,1088,92,BA-13 R rec'd Instruction-Where to Get Birth Control before/after 1st sex,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,SEDCOND,num,3,1091,93,BA-14 Formal Sex Ed Before 18: How to Use a Condom,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,SEDCONLC1,num,3,1094,94,BA-14a Place where received instructions on how to use a condom-1st Mention,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,SEDCONLC2,num,3,1097,95,BA-14a Place where received instructions on how to use a condom-2nd Mention,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,SEDCONLC3,num,3,1100,96,BA-14a Place where received instructions on how to use a condom-3rd Mention,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,SEDCONLC4,num,3,1103,97,BA-14a Place where received instructions on how to use a condom-4th Mention,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,SEDCONDG,num,3,1106,98,BA-15 R's Grade When Received Instruction on How to Use a Condom,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,SEDCONSX,num,3,1109,99,BA-16 R rec'd Instruction-How to Use a Condom before/after 1st sex,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,SEDSTD,num,3,1112,100,BA-17 Formal Sex Ed Before 18: STDs,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,SEDSTDLC1,num,3,1115,101,BA-17a Place where received instructions on sexually transmitted diseases-1st Mention,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,SEDSTDLC2,num,3,1118,102,BA-17a Place where received instructions on sexually transmitted diseases-2nd Mention,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,SEDSTDLC3,num,3,1121,103,BA-17a Place where received instructions on sexually transmitted diseases-3rd Mention,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,SEDSTDLC4,num,3,1124,104,BA-17a Place where received instructions on sexually transmitted diseases-4th Mention,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,SEDSTDG,num,3,1127,105,BA-18 R's Grade When Received Instruction on STDs,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,SEDSTDSX,num,3,1130,106,BA-19 R rec'd instruction on STDs before/after 1st sex?,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,SEDHIV,num,3,1133,107,BA-20 Formal Sex Ed Before 18: how prevent HIV/AIDS,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,SEDHIVLC1,num,3,1136,108,BA-20a Place where received instructions on how to prevent HIV/AIDS-1st Mention,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,SEDHIVLC2,num,3,1139,109,BA-20a Place where received instructions on how to prevent HIV/AIDS-2nd Mention,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,SEDHIVLC3,num,3,1142,110,BA-20a Place where received instructions on how to prevent HIV/AIDS-3rd Mention,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,SEDHIVLC4,num,3,1145,111,BA-20a Place where received instructions on how to prevent HIV/AIDS-4th Mention,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,SEDHIVG,num,3,1148,112,BA-21 R's Grade When Received Instruction on how prevent HIV/AIDS,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,SEDHIVSX,num,3,1151,113,BA-22 R's instruction on how prevent HIV/AIDS before/after 1st sex?,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,SEDABST,num,3,1154,114,BA-23 Formal Sex Ed Before 18: Waiting Until Marriage,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,SEDABLC1,num,3,1157,115,BA-23a Place where received instruction about waiting until marriage to have sex-1st Mention,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,SEDABLC2,num,3,1160,116,BA-23a Place where received instruction about waiting until marriage to have sex-2nd Mention,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,SEDABLC3,num,3,1163,117,BA-23a Place where received instruction about waiting until marriage to have sex-3rd Mention,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,SEDABLC4,num,3,1166,118,BA-23a Place where received instruction about waiting until marriage to have sex-4th Mention,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,SEDABSTG,num,3,1169,119,BA-24 R s Grade When Received Instruction on Waiting Until Marriage,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,SEDABSSX,num,3,1172,120,BA-25 R rec d instruction-Waiting Until Marriage before/after 1st sex,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,EVEROPER,num,3,1175,121,BB-1 Ever had vasectomy or other male sterilizing operation,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,TYPEOPER,num,3,1178,122,BB-2 Type of sterilizing operation R had,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,STEROPER,num,3,1181,123,BB-3 R completely sterile from sterilizing operation,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,PLCSTROP,num,3,1184,124,BB-5 Place where vasectomy/other sterilizing operation was done,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,RVRSVAS,num,3,1187,125,BB-6 Ever had surgery to reverse vasectomy,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,RSURGSTR,num,3,1190,126,Whether R is Surgically Sterile at Interview,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,FATHPOSS,num,3,1193,127,BB-8 Whether R is physically able to father a child,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,FATHDIFF,num,3,1196,128,BB-9 Whether R would have physical difficulty fathering a child,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,RSTRSTAT,num,3,1199,129,R's Sterility Status at Time of Interview,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,SXMON12,num,3,1202,130,BC-7 Has R had sex in last 12 mos (if only 1 partner in life),,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,SEXSTAT,num,3,1205,131,Summary of R's lifetime and recent sexual experience,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,P12MOCONO,num,3,1208,132,BC-8a use a condom that time,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,P12MOCON,num,3,1211,133,BC-8b How many times used condom during sex last 12 mons,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,SEXFREQ,num,4,32,134,BC-9 # times had sex with female in last 4 weeks,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,CONFREQ,num,4,36,135,BC-10 # times used condom when had sex with female in last 4 wks,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,P1RLTN1,num,3,1214,136,BD-2 Ever married to last sex partner,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,P1CURRWIFE,num,3,1217,137,BD-3 Verifying if current wife = last sex partner,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,P1CURRSEP,num,3,1220,138,BD-4 Verifying if separated wife = last sex partner,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,P1RLTN2,num,3,1223,139,BD-5 Ever cohabited with last sex partner,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,P1COHABIT,num,3,1226,140,BD-6 Verifying if current cohab partner = last sex partner,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,P1SXLAST_M,num,3,1229,141,BD-7 Month when R last sex with last sexual partner,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,P1SXLAST_Y,num,4,40,142,BD-8 Year when R last had sex with last sexual partner,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,CMLSXP1,num,4,44,143,CM for date of last sex with last sexual partner,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,P2RLTN1,num,3,1232,144,BD-10 Ever married to 2nd-to-last sex partner in past 12 mons,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,P2CURRWIFE,num,3,1235,145,"BD-11 Verifying if curr wife=2nd-to-last sex partner, past 12 mos",,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,P2CURRSEP,num,3,1238,146,"BD-12 Verify separated wife=2nd-to-last sex partner, past 12 mos",,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,P2RLTN2,num,3,1241,147,BD-13 Ever lived with 2nd-to-last sex partner in past 12 mos,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,P2COHABIT,num,3,1244,148,"BD-14 Verify curr cohab partner=2nd-to-last sex partner, < 12 mos",,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,P2SXLAST_M,num,3,1247,149,BD-15 Month when R last sex with 2nd-to-last partner in last 12 mos,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,P2SXLAST_Y,num,4,48,150,BD-16 Yr R last had sex with 2nd-to-last partner in last 12 mos,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,CMLSXP2,num,4,52,151,CM for date of last sex with 2nd-to-last partner in last 12 mos,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,P3RLTN1,num,3,1250,152,BD-18 Ever married to 3rd-to-last sex partner in past 12 mons,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,P3CURRWIFE,num,3,1253,153,"BD-19 Verifying if curr wife=3rd-to-last sex partner, past 12 mos",,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,P3CURRSEP,num,3,1256,154,"BD-20 Verify separated wife=3rd-to-last sex partner, past 12 mos",,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,P3RLTN2,num,3,1259,155,BD-21 Ever lived with 3rd-to-last sex partner in past 12 mos,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,P3COHABIT,num,3,1262,156,"BD-22 Verify curr cohab partner=3rd-to-last sex partner, < 12 mos",,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,P3SXLAST_M,num,3,1265,157,BD-23 Month when R last sex with 3rd-to-last partner in last 12 mos,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,P3SXLAST_Y,num,4,56,158,BD-24 Yr R last had sex with 3rd-to-last partner in last 12 mos,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,CMLSXP3,num,4,60,159,CM for date of last sex with 3rd-to-last partner in last 12 mos,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,P1RELATION,num,3,1268,160,Relationship of R's most recent sex partner to R,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,P2RELATION,num,3,1271,161,Relationship of 2nd most recent sex partner in last 12 mos to R,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,P3RELATION,num,3,1274,162,Relationship of 3rd most recent sex partner in last 12 mos to R,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,FIRST,num,3,1277,163,BD-25 Verify if 1st sex partner = one of the recent sex partners,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,MARRDATE_Y,num,4,64,164,CA-2 Year of marriage to current wife,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,HISAGEM,num,3,1280,165,CA-3 R's age when married - current wife,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,LIVTOGWF,num,3,1283,166,CA-4 Ever cohabited premaritally with current wife,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,STRTWFCP_Y,num,4,68,167,CA-5 Year 1st began living together w/ current W/P,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,HISAGEC,num,3,1286,168,CA-6 R's age when began living together w/ current W/P,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,CMSTRTWP,num,4,72,169,Year current union began,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,ENGATHEN,num,3,1289,170,CA-7 Engaged when began living together w/ current W/P,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,WILLMARR,num,3,1292,171,CA-8 R thinks he will marry current cohabiting partner,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,CWPAGE,num,3,1295,172,CB-2 Current age of R's current W/P,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,CWPRACE,num,3,1298,173,RACE-recode-like variable for current wife or cohabiting partner,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,CWPNRACE,num,3,1301,174,HISPRACE2-recode-like variable for current wife or cohabiting partner,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,CWPEDUCN,num,3,1304,175,CB-6 Highest level of education - current W/P,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,CWPBORN,num,3,1307,176,CB-7 Born outside U.S. - current W/P,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,CWPMARBF,num,3,1310,177,CB-8 Married before she married R - current W/P,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,CWPSX1WN_M,num,3,1313,178,CC-1 Month R first had sex with current W/P,,,,0,num,no,0,,yes
NSFG,MALEDATA_2017_2019,DATA,CWPSX1WN_Y,num,4,76,179,CC-1 Year R first had had sex with current W/P,,,,0,num,no,0,,yes
