libname,memname,memtype,name,type,length,npos,varnum,label,format,informat,idxusage,sortedby,xtype,notnull,precision,scale,transcode
NSFG,FEMPREGDATA_2002,DATA,NPOSTSMK,num,8,400,52,BE-5 AMOUNT R'SMOKED DURING PREGNANCY AFTER R KNEW SHE WAS PREG,,,,0,num,no,0,,yes
NSFG,FEMPREGDATA_2002,DATA,GETPRENA,num,8,408,53,BE-6 ANY PRENATAL CARE FOR THIS PREGNANCY,,,,0,num,no,0,,yes
NSFG,FEMPREGDATA_2002,DATA,BGNPRENA,num,8,416,54,BE-7 WEEKS PREGNANT AT FIRST PRENATAL CARE VISIT,,,,0,num,no,0,,yes
NSFG,FEMPREGDATA_2002,DATA,PNCTRIM,num,8,424,55,BE-8A DK FOLLOWUP FOR BGNPRENA WHEN GESTATION >= 6 MOS,,,,0,num,no,0,,yes
NSFG,FEMPREGDATA_2002,DATA,LPNCTRI,num,8,432,56,BE-8B DK FOLLOWUP FOR BGNPRENA WHEN GESTATION < 6 MOS,,,,0,num,no,0,,yes
NSFG,FEMPREGDATA_2002,DATA,WORKPREG,num,8,440,57,BF-1 R WORKED AT ALL DURING THIS PREGNANCY,,,,0,num,no,0,,yes
NSFG,FEMPREGDATA_2002,DATA,WORKBORN,num,8,448,58,BF-2 MATERNITY LEAVE TAKEN FOR THIS PREGNANCY,,,,0,num,no,0,,yes
NSFG,FEMPREGDATA_2002,DATA,DIDWORK,num,8,456,59,BF-3 WHY NO MATERNITY LEAVE WAS TAKEN FOR THIS PREGNANCY,,,,0,num,no,0,,yes
NSFG,FEMPREGDATA_2002,DATA,MATWEEKS,num,8,464,60,BF-4 WEEKS OF MATERNITY LEAVE TAKEN FOR THIS PREGNANCY,,,,0,num,no,0,,yes
NSFG,FEMPREGDATA_2002,DATA,WEEKSDK,num,8,472,61,BF-5 DK FOLLOWUP - WAS MATERNITY LEAVE <=4 OR > 4 WEEKS,,,,0,num,no,0,,yes
NSFG,FEMPREGDATA_2002,DATA,MATLEAVE,num,8,480,62,BF-6 WEEKS OF PAID MATERNITY LEAVE FOR THIS PREGNANCY,,,,0,num,no,0,,yes
NSFG,FEMPREGDATA_2002,DATA,MATCHFOUND,num,8,488,63,CHECK ON WHETHER CHILD MATCHES BIO CHILD IN HH ROSTER - 1ST,,,,0,num,no,0,,yes
NSFG,FEMPREGDATA_2002,DATA,LIVEHERE,num,8,496,64,BG-1 WHETHER CHILD LIVES WITH R - 1ST FROM THIS PREGNANCY,,,,0,num,no,0,,yes
NSFG,FEMPREGDATA_2002,DATA,ALIVENOW,num,8,504,65,BG-2 WHETHER CHILD IS STILL ALIVE - 1ST FROM THIS PREGNANCY,,,,0,num,no,0,,yes
NSFG,FEMPREGDATA_2002,DATA,CMKIDIED,num,8,512,66,CM FOR CHLD'S DATE OF DEATH - 1ST FROM THIS PREGNANCY,,,,0,num,no,0,,yes
NSFG,FEMPREGDATA_2002,DATA,CMKIDLFT,num,8,520,67,CM FOR DATE CHILD STOPPED LIVING W/R - 1ST FROM THIS PREGNANCY,,,,0,num,no,0,,yes
NSFG,FEMPREGDATA_2002,DATA,LASTAGE,num,8,528,68,AGE (IN MOS) WHEN CHILD LAST LIVED W/R-1ST FROM THIS PREGNANCY,,,,0,num,no,0,,yes
NSFG,FEMPREGDATA_2002,DATA,WHERENOW,num,8,536,69,BG-5 WHERE CHILD LIVES NOW - 1ST FROM THIS PREGNANCY,,,,0,num,no,0,,yes
NSFG,FEMPREGDATA_2002,DATA,LEGAGREE,num,8,544,70,BG-6 LEGAL AGREEMENT FOR WHERE CHILD LIVES - 1ST FROM THIS PREG,,,,0,num,no,0,,yes
NSFG,FEMPREGDATA_2002,DATA,PARENEND,num,8,552,71,BG-7 IS R STILL LEGAL MOTHER OF CHILD - 1ST FROM THIS PREGNANCY,,,,0,num,no,0,,yes
NSFG,FEMPREGDATA_2002,DATA,ANYNURSE,num,8,560,72,BH-1 WHETHER R BREASTFED THIS CHILD AT ALL - 1ST FROM THIS PREG,,,,0,num,no,0,,yes
NSFG,FEMPREGDATA_2002,DATA,FEDSOLID,num,8,568,73,BH-2 HAS R BEGUN SUPPLEMENTATION FOR CHILD - 1ST FROM THIS PREG,,,,0,num,no,0,,yes
NSFG,FEMPREGDATA_2002,DATA,FRSTEATD_N,num,8,576,74,BH-3 AGE (MOS/WKS/DAY) WHEN 1ST SUPPLEMENTED - 1ST FROM THIS PREG,,,,0,num,no,0,,yes
NSFG,FEMPREGDATA_2002,DATA,FRSTEATD_P,num,8,584,75,BH-3 UNITS (MOS/WKS/DAYS) FOR FRSTEATD_N - 1ST FROM THIS PREG,,,,0,num,no,0,,yes
NSFG,FEMPREGDATA_2002,DATA,FRSTEATD,num,8,592,76,AGE (IN MOS) WHEN 1ST SUPPLEMENTED - 1ST FROM THIS PREG,,,,0,num,no,0,,yes
NSFG,FEMPREGDATA_2002,DATA,QUITNURS,num,8,600,77,BH-4 HAS R'STOPPED BREASTFEEDING CHILD - 1ST FROM THIS PREG,,,,0,num,no,0,,yes
NSFG,FEMPREGDATA_2002,DATA,AGEQTNUR_N,num,8,608,78,BH-5 AGE (MOS/WKS/DAY) WHEN STOPPED BREASTFEEDING - 1ST FROM THIS PREG,,,,0,num,no,0,,yes
NSFG,FEMPREGDATA_2002,DATA,AGEQTNUR_P,num,8,616,79,BH-5 UNITS (MOS/WKS/DAYS) FOR AGEQTNUR_N - 1ST FROM THIS PREG,,,,0,num,no,0,,yes
NSFG,FEMPREGDATA_2002,DATA,AGEQTNUR,num,8,624,80,AGE (IN MOS) WHEN R'STOPPED NURSING CHILD - 1ST FROM THIS PREG,,,,0,num,no,0,,yes
NSFG,FEMPREGDATA_2002,DATA,MatchFound2,num,8,632,81,CHECK ON WHETHER CHILD MATCHES BIO CHILD IN HH ROSTER - 2ND,,,,0,num,no,0,,yes
NSFG,FEMPREGDATA_2002,DATA,LIVEHERE2,num,8,640,82,BG-1 WHETHER CHILD LIVES WITH R - 2ND FROM THIS PREGNANCY,,,,0,num,no,0,,yes
NSFG,FEMPREGDATA_2002,DATA,ALIVENOW2,num,8,648,83,BG-2 WHETHER CHILD IS STILL ALIVE - 2ND FROM THIS PREGNANCY,,,,0,num,no,0,,yes
NSFG,FEMPREGDATA_2002,DATA,CMKIDIED2,num,8,656,84,CM FOR CHLD'S DATE OF DEATH - 2ND FROM THIS PREGNANCY,,,,0,num,no,0,,yes
NSFG,FEMPREGDATA_2002,DATA,CMKIDLFT2,num,8,664,85,CM FOR DATE CHILD STOPPED LIVING W/R - 2ND FROM THIS PREGNANCY,,,,0,num,no,0,,yes
NSFG,FEMPREGDATA_2002,DATA,LASTAGE2,num,8,672,86,AGE (IN MOS) WHEN CHILD LAST LIVED W/R - 2ND FROM THIS PREGNANCY,,,,0,num,no,0,,yes
NSFG,FEMPREGDATA_2002,DATA,WHERENOW2,num,8,680,87,BG-5 WHERE CHILD LIVES NOW - 2ND FROM THIS PREGNANCY,,,,0,num,no,0,,yes
NSFG,FEMPREGDATA_2002,DATA,LEGAGREE2,num,8,688,88,BG-6 LEGAL AGREEMENT FOR WHERE CHILD LIVES - 2ND FROM THIS PREG,,,,0,num,no,0,,yes
NSFG,FEMPREGDATA_2002,DATA,PARENEND2,num,8,696,89,BG-7 IS R STILL LEGAL MOTHER OF CHILD - 2ND FROM THIS PREGNANCY,,,,0,num,no,0,,yes
NSFG,FEMPREGDATA_2002,DATA,ANYNURSE2,num,8,704,90,BH-1 WHETHER R BREASTFED THIS CHILD AT ALL - 2ND FROM THIS PREG,,,,0,num,no,0,,yes
NSFG,FEMPREGDATA_2002,DATA,FEDSOLID2,num,8,712,91,BH-2 HAS R BEGUN SUPPLEMENTATION FOR CHILD - 2ND FROM THIS PREG,,,,0,num,no,0,,yes
NSFG,FEMPREGDATA_2002,DATA,FRSTEATD_N2,num,8,720,92,BH-3 AGE (MOS/WKS/DAY) WHEN 1ST SUPPLEMENTED - 2ND FROM THIS PREG,,,,0,num,no,0,,yes
NSFG,FEMPREGDATA_2002,DATA,FRSTEATD_P2,num,8,728,93,BH-3 UNITS (MOS/WKS/DAYS) FOR FRSTEATD_N - 2ND FROM THIS PREG,,,,0,num,no,0,,yes
NSFG,FEMPREGDATA_2002,DATA,FRSTEATD2,num,8,736,94,AGE (IN MOS) WHEN 1ST SUPPLEMENTED - 2ND FROM THIS PREG,,,,0,num,no,0,,yes
NSFG,FEMPREGDATA_2002,DATA,QUITNURS2,num,8,744,95,BH-4 HAS R'STOPPED BREASTFEEDING CHILD - 2ND FROM THIS PREG,,,,0,num,no,0,,yes
NSFG,FEMPREGDATA_2002,DATA,AGEQTNUR_N2,num,8,752,96,BH-5 AGE (MOS/WKS/DAY) WHEN STOPPED BREASTFEEDING - 2ND FROM THIS PREG,,,,0,num,no,0,,yes
NSFG,FEMPREGDATA_2002,DATA,AGEQTNUR_P2,num,8,760,97,BH-5 UNITS (MOS/WKS/DAYS) FOR AGEQTNUR_N - 2ND FROM THIS PREG,,,,0,num,no,0,,yes
NSFG,FEMPREGDATA_2002,DATA,AGEQTNUR2,num,8,768,98,AGE (IN MOS) WHEN R'STOPPED NURSING CHILD - 2ND FROM THIS PREG,,,,0,num,no,0,,yes
NSFG,FEMPREGDATA_2002,DATA,MatchFound3,num,8,776,99,CHECK ON WHETHER CHILD MATCHES BIO CHILD IN HH ROSTER - 3RD,,,,0,num,no,0,,yes
NSFG,FEMPREGDATA_2002,DATA,LIVEHERE3,num,8,784,100,BG-1 WHETHER CHILD LIVES WITH R - 3RD FROM THIS PREGNANCY,,,,0,num,no,0,,yes
NSFG,FEMPREGDATA_2002,DATA,ALIVENOW3,num,8,792,101,BG-2 WHETHER CHILD IS STILL ALIVE - 3RD FROM THIS PREGNANCY,,,,0,num,no,0,,yes
NSFG,FEMPREGDATA_2002,DATA,CMKIDIED3,num,8,800,102,CM FOR CHLD'S DATE OF DEATH - 3RD FROM THIS PREGNANCY,,,,0,num,no,0,,yes
NSFG,FEMPREGDATA_2002,DATA,CMKIDLFT3,num,8,808,103,CM FOR DATE CHILD STOPPED LIVING W/R - 3RD FROM THIS PREGNANCY,,,,0,num,no,0,,yes
NSFG,FEMPREGDATA_2002,DATA,LASTAGE3,num,8,816,104,AGE (IN MOS) WHEN CHILD LAST LIVED W/R - 3RD FROM THIS PREGNANCY,,,,0,num,no,0,,yes
NSFG,FEMPREGDATA_2002,DATA,WHERENOW3,num,8,824,105,BG-5 WHERE CHILD LIVES NOW - 3RD FROM THIS PREGNANCY,,,,0,num,no,0,,yes
NSFG,FEMPREGDATA_2002,DATA,LEGAGREE3,num,8,832,106,BG-6 LEGAL AGREEMENT FOR WHERE CHILD LIVES - 3RD FROM THIS PREG,,,,0,num,no,0,,yes
NSFG,FEMPREGDATA_2002,DATA,PARENEND3,num,8,840,107,BG-7 IS R STILL LEGAL MOTHER OF CHILD - 3RD FROM THIS PREGNANCY,,,,0,num,no,0,,yes
NSFG,FEMPREGDATA_2002,DATA,ANYNURSE3,num,8,848,108,BH-1 WHETHER R BREASTFED THIS CHILD AT ALL - 3RD FROM THIS PREG,,,,0,num,no,0,,yes
NSFG,FEMPREGDATA_2002,DATA,FEDSOLID3,num,8,856,109,BH-2 HAS R BEGUN SUPPLEMENTATION FOR CHILD - 3RD FROM THIS PREG,,,,0,num,no,0,,yes
NSFG,FEMPREGDATA_2002,DATA,FRSTEATD_N3,num,8,864,110,BH-3 AGE (MOS/WKS/DAY) WHEN 1ST SUPPLEMENTED - 3RD FROM THIS PREG,,,,0,num,no,0,,yes
NSFG,FEMPREGDATA_2002,DATA,FRSTEATD_P3,num,8,872,111,BH-3 UNITS (MOS/WKS/DAYS) FOR FRSTEATD_N - 3RD FROM THIS PREG,,,,0,num,no,0,,yes
NSFG,FEMPREGDATA_2002,DATA,FRSTEATD3,num,8,880,112,AGE (IN MOS) WHEN 1ST SUPPLEMENTED - 3RD FROM THIS PREG,,,,0,num,no,0,,yes
NSFG,FEMPREGDATA_2002,DATA,QUITNURS3,num,8,888,113,BH-4 HAS R'STOPPED BREASTFEEDING CHILD - 3RD FROM THIS PREG,,,,0,num,no,0,,yes
NSFG,FEMPREGDATA_2002,DATA,AGEQTNUR_N3,num,8,896,114,BH-5 AGE (MOS/WKS/DAY) WHEN STOPPED BREASTFEEDING - 3RD FROM THIS PREG,,,,0,num,no,0,,yes
NSFG,FEMPREGDATA_2002,DATA,AGEQTNUR_P3,num,8,904,115,BH-5 UNITS (MOS/WKS/DAYS) FOR AGEQTNUR_N - 3RD FROM THIS PREG,,,,0,num,no,0,,yes
NSFG,FEMPREGDATA_2002,DATA,AGEQTNUR3,num,8,912,116,AGE (IN MOS) WHEN R'STOPPED NURSING CHILD - 3RD FROM THIS PREG,,,,0,num,no,0,,yes
NSFG,FEMPREGDATA_2002,DATA,CMLASTLB,num,8,920,117,CM FOR R'S MOST RECENT LIVE BIRTH,,,,0,num,no,0,,yes
NSFG,FEMPREGDATA_2002,DATA,CMFSTPRG,num,8,928,118,CM FOR R'S FIRST COMPLETED PREGNANCY,,,,0,num,no,0,,yes
NSFG,FEMPREGDATA_2002,DATA,CMLSTPRG,num,8,936,119,CM FOR R'S MOST RECENT COMPLETED PREGNANCY,,,,0,num,no,0,,yes
NSFG,FEMPREGDATA_2002,DATA,CMINTSTR,num,8,944,120,CM FOR DATE OF BEGINNING OF PREGNANCY INTERVAL,,,,0,num,no,0,,yes
NSFG,FEMPREGDATA_2002,DATA,CMINTFIN,num,8,952,121,CM FOR DATE OF END OF PREGNANCY INTERVAL,,,,0,num,no,0,,yes
NSFG,FEMPREGDATA_2002,DATA,CMINTSTROP,num,8,960,122,OPEN INTERVAL: CM OF DATE OF BEGINNING,,,,0,num,no,0,,yes
NSFG,FEMPREGDATA_2002,DATA,CMINTFINOP,num,8,968,123,OPEN INTERVAL: CM OF DATE OF END (MON OF INTERVIEW),,,,0,num,no,0,,yes
NSFG,FEMPREGDATA_2002,DATA,CMINTSTRCR,num,8,976,124,CURRENTLY PREGNANT: CM OF DATE OF BEGINNING OF INTERVAL,,,,0,num,no,0,,yes
NSFG,FEMPREGDATA_2002,DATA,CMINTFINCR,num,8,984,125,CURRENTLY PREGNANT: CM OF DATE OF END OF INTERVAL (MON OF INTERVIEW),,,,0,num,no,0,,yes
NSFG,FEMPREGDATA_2002,DATA,EVUSEINT,num,8,992,126,EG-1 USE ANY METHOD IN PREGNANCY INTERVAL?,,,,0,num,no,0,,yes
NSFG,FEMPREGDATA_2002,DATA,STOPDUSE,num,8,1000,127,"EG-2 BEFORE YOU BECAME PREG, STOP USING ALL METHODS?",,,,0,num,no,0,,yes
NSFG,FEMPREGDATA_2002,DATA,WHYSTOPD,num,8,1008,128,EG-3 STOP USING METHODS BEFORE PREG BECAUSE WANTED PREG?,,,,0,num,no,0,,yes
NSFG,FEMPREGDATA_2002,DATA,WHATMETH01,num,8,1016,129,EG-4 METHOD(S) USING WHEN BECAME PREG - 1ST MENTION,,,,0,num,no,0,,yes
NSFG,FEMPREGDATA_2002,DATA,WHATMETH02,num,8,1024,130,EG-4 METHOD(S) USING WHEN BECAME PREG - 2ND MENTION,,,,0,num,no,0,,yes
NSFG,FEMPREGDATA_2002,DATA,WHATMETH03,num,8,1032,131,EG-4 METHOD(S) USING WHEN BECAME PREG - 3RD MENTION,,,,0,num,no,0,,yes
NSFG,FEMPREGDATA_2002,DATA,WHATMETH04,num,8,1040,132,EG-4 METHOD(S) USING WHEN BECAME PREG - 4TH MENTION,,,,0,num,no,0,,yes
NSFG,FEMPREGDATA_2002,DATA,RESNOUSE,num,8,1048,133,EG-5 REASON NOT USING/HAD STOPPED USING METHOD BEC. WANTED PREG?,,,,0,num,no,0,,yes
NSFG,FEMPREGDATA_2002,DATA,WANTBOLD,num,8,1056,134,"EG-6 RIGHT BEF PREG, WANT TO HAVE BABY AT ANY TIME IN FUTURE?",,,,0,num,no,0,,yes
NSFG,FEMPREGDATA_2002,DATA,PROBBABE,num,8,1064,135,EG-7 PROBABLY WANT BABY AT ANY TIME OR NOT?,,,,0,num,no,0,,yes
NSFG,FEMPREGDATA_2002,DATA,CNFRMNO,num,8,1072,136,EG-8 VERIFY DIDN'T WANT BABY AT ANY TIME IN FUTURE,,,,0,num,no,0,,yes
NSFG,FEMPREGDATA_2002,DATA,WANTBLD2,num,8,1080,137,"EG-9 RIGHT BEFORE PREG, WANT TO HAVE BABY AT ANY TIME IN FUTURE? (2ND ASKING)",,,,0,num,no,0,,yes
NSFG,FEMPREGDATA_2002,DATA,TIMINGOK,num,8,1088,138,"EG-10 BECOME PREG TOO SOON, RIGHT TIME, OR LATER THAN YOU WANTED?",,,,0,num,no,0,,yes
NSFG,FEMPREGDATA_2002,DATA,TOOSOON_N,num,8,1096,139,EG-11 HOW MUCH SOONER THAN WANTED BECAME PREG (MONTHS OR YEARS),,,,0,num,no,0,,yes
NSFG,FEMPREGDATA_2002,DATA,TOOSOON_P,num,8,1104,140,EG-11 CHOOSE MONS OR YRS FOR HOW MUCH SOONER BECAME PREG THAN WANTED,,,,0,num,no,0,,yes
NSFG,FEMPREGDATA_2002,DATA,WTHPART1,num,8,1112,141,"EG-12A RIGHT BEFORE PREG, WANT TO HAVE BABY WITH THAT PARTNER?",,,,0,num,no,0,,yes
NSFG,FEMPREGDATA_2002,DATA,WTHPART2,num,8,1120,142,"EG-12B RIGHT BEF. PREG, THINK MIGHT EVER WANT TO HAVE BABY W/THAT PARTNER?",,,,0,num,no,0,,yes
NSFG,FEMPREGDATA_2002,DATA,FEELINPG,num,8,1128,143,EG-13 HAPPINESS TO BE PREG. SCALE (1-10),,,,0,num,no,0,,yes
NSFG,FEMPREGDATA_2002,DATA,HPWNOLD,num,8,1136,144,"EG-16 RIGHT BEF PREG, DID THE FATHER WANT R TO HAVE BABY AT ANY TIME IN FUTURE?",,,,0,num,no,0,,yes
NSFG,FEMPREGDATA_2002,DATA,TIMOKHP,num,8,1144,145,"EG-17 R BECAME PREG SOONER, RIGHT TIME, OR LATER THAN FATHER OF PREG WANTED",,,,0,num,no,0,,yes
NSFG,FEMPREGDATA_2002,DATA,COHPBEG,num,8,1152,146,EG-18A WAS R LIVING W/FATHER OF PREG AT BEGINNING OF PREG,,,,0,num,no,0,,yes
NSFG,FEMPREGDATA_2002,DATA,COHPEND,num,8,1160,147,EG-18B WAS R LIVING W/FATHER OF PREG WHEN PREG ENDED/BABY WAS BORN,,,,0,num,no,0,,yes
